"page_step_2_1_q_2_1_12","NewPIANumberAssigned","title","You have indicated that this PIA covers a phase of a program or activity, and that PIAs for one or more previous phases have already been conducted and submitted to the OPC. Please indicate the PIA number assigned by the OPC to the previous submission(s).",""
"page_step_2_1_q_2_1_12","NewPIANumberAssigned","description","OPC’s PIA file numbers take the form: PIA-00XXXX.",""
"page_step_2_1_q_2_1_12","NewPIANumberAssigned","choice","I have reference number(s) for the past PIA submission",""
"page_step_2_1_q_2_1_12","NewPIANumberAssigned","choice","I do not have any reference numbers for the past PIA submission",""
"page_step_2_1_q_2_1_12","NewPIAAllReferenceNumbersAssigned","title","Please provide us with all reference numbers that you have for the past PIA submission:",""
"page_step_2_2_q_2_2_1","page_step_2_2_q_2_2_1","title","2.2 – Introduction to the program or activity - Question 2.2.1",""
"page_step_2_2_q_2_2_1","ProgramOverview","title","Please give us an overview of this program or activity.",""
"page_step_2_2_q_2_2_1","ProgramOverview","description","<p><p>Please ensure that the overview includes:<ul><li>Clear details regarding who is involved in the program or activity</li><li>What information is collected, used and disclosed</li><li>Why the program or activity has been developed</li><li>How the program or activity functions</li></ul></p><p>This information would typically be found in an executive summary. If you have already prepared an executive summary, you can copy and paste that text here. You may find it helpful to consult other documents such as your project proposal in completing this section of the PIA report.</p></p>",""
"page_step_2_2_q_2_2_2","page_step_2_2_q_2_2_2","title","2.2 – Introduction to the program or activity - Question 2.2.2",""
"page_step_2_2_q_2_2_2","ParticipationOptions","title","Please select the option that best describes participation in your program or activity.",""
"page_step_2_2_q_2_2_2","ParticipationOptions","choice","Participation is mandatory for affected individuals. Participation is automatic; or, affected individuals may face penalties for non-participation",""
"page_step_2_2_q_2_2_2","ParticipationOptions","choice","Participation is not mandatory, but participation is automatic. Individuals must ‘opt-out’ if they do not wish to participate",""
"page_step_2_2_q_2_2_2","ParticipationOptions","choice","Participation is not mandatory, but becomes mandatory for certain activities (for example, a passport is necessary for travel outside of Canada),",""
"page_step_2_2_q_2_2_2","ParticipationOptions","choice","Participation is voluntary or optional for individuals. Individuals must “opt-in” if they wish to participate",""
"page_step_2_2_q_2_2_3","page_step_2_2_q_2_2_3","title","2.2 – Introduction to the program or activity - Question 2.2.3",""
"page_step_2_2_q_2_2_3","OtherInitiatives","title","Are there other initiatives that this program or activity is related to?",""
"page_step_2_2_q_2_2_3","OtherInitiativesDescription","title","Please provide the name of the related initiative(s) and describe how this program or activity is related.",""
"page_step_2_2_q_2_2_4","page_step_2_2_q_2_2_4","title","2.2 – Introduction to the program or activity - Question 2.2.4",""
"page_step_2_2_q_2_2_4","DurationOptions","title","Please describe the duration of the program or activity by selecting from the drop-down list. This program or activity is a...",""
"page_step_2_2_q_2_2_4","DurationOptions","choice","Pilot program or activity",""
"page_step_2_2_q_2_2_4","DurationOptions","choice","One-time program or activity",""
"page_step_2_2_q_2_2_4","DurationOptions","choice","Short-term program or activity",""
"page_step_2_2_q_2_2_4","DurationOptions","choice","Long-term program or activity",""
"page_step_2_2_q_2_2_4","DurationOptionsDescriptions","title","Please type in your answer(s)",""
"page_step_2_2_q_2_2_5","page_step_2_2_q_2_2_5","title","2.2 – Introduction to the program or activity - Question 2.2.5",""
"page_step_2_2_q_2_2_5","IsProgramRolledOutPhases","title","Is the program or activity being rolled out in multiple phases?",""
"page_step_2_2_q_2_2_6","page_step_2_2_q_2_2_6","title","2.2 – Introduction to the program or activity - Question 2.2.6",""
"page_step_2_2_q_2_2_6","IsAnticipatedStartDate","title","Is there an anticipated start date to the program or activity?",""
"page_step_2_2_q_2_2_6","AnticipatedStartDate","title","Please provide the anticipated start date",""
"page_step_2_2_q_2_2_7","page_step_2_2_q_2_2_7","title","2.2 – Introduction to the program or activity - Question 2.2.7",""
"page_step_2_2_q_2_2_7","IsAnticipatedEndDate","title","Is there an anticipated end date to the program or activity?",""
"page_step_2_2_q_2_2_7","AnticipatedEndDate","title","Please provide the anticipated end date",""
"page_step_2_2_q_2_2_8","page_step_2_2_q_2_2_8","title","2.2 – Introduction to the program or activity - Question 2.2.8",""
"page_step_2_2_q_2_2_8","IsInvolveNewSoftware","title","Does your program or activity involve implementation of a new electronic system or the use of a new application or software, including collaborative software (or groupware), to support the program or activity in creating, collecting or handling personal information?",""
"page_step_2_2_q_2_2_8","InvolveNewSoftwareDescription","title","Please describe the new electronic system or the new application or software.",""
"page_step_2_2_q_2_2_10","page_step_2_2_q_2_2_10","title","2.2 – Introduction to the program or activity - Question 2.2.10",""
"page_step_2_2_q_2_2_10","DoesRequireModificationToIT","title","Does your program or activity require any modifications to information technology (IT) legacy systems?",""
"page_step_2_2_q_2_2_10","RequireModificationToITDescription","title","Please describe the required modifications to information technology (IT) legacy systems.",""
"page_step_2_2_q_2_2_12","page_step_2_2_q_2_2_12","title","2.2 – Introduction to the program or activity - Question 2.2.12",""
"page_step_2_2_q_2_2_12","HaschangesToBusinessRequirements","title","Are there any changes to your business requirements that will have an impact on the system, software or program application and, consequently, may affect the current access controls and privacy practices related to the creation, collection, retention, use, disclosure and disposition of personal information?",""
"page_step_2_2_q_2_2_12","ChangesToBusinessRequirements","title","Please explain the changes to your business requirements that will have an impact",""
"page_step_2_2_q_2_2_13","page_step_2_2_q_2_2_13","title","2.2 – Introduction to the program or activity - Question 2.2.13",""
"page_step_2_2_q_2_2_13","WillITLegacySystemRetained","title","Are current IT legacy systems and services that will be retained, or those that will be substantially modified, compliant with privacy requirements?",""
"page_step_2_2_q_2_2_14","page_step_2_2_q_2_2_14","title","2.2 – Introduction to the program or activity - Question 2.2.14",""
"page_step_2_2_q_2_2_14","AwarenessActivities","title","Please identify any awareness activities related to protection of privacy requirements in the new electronic environment.",""
"page_step_2_2_q_2_2_15","page_step_2_2_q_2_2_15","title","2.2 – Introduction to the program or activity - Question 2.2.15","IsProgramRolledOutPhases"
"page_step_2_2_q_2_2_15","","html","<p>Now let us tie the program or activity to the PIA. What is the scope of this PIA?</p><p>This section should explain exactly what the PIA covers as well as what areas are outside the scope and why. Ensure that your PIA report covers all aspects of the program or activity that may impact privacy.</p><p><strong>Tip: Scope your project well</strong><ul><li>At the OPC, we have seen PIAs scoped at the program architecture level so that very limited detail is included on individual programs or activities and their risks. Such PIAs have been scoped too broadly!</li><li>We have also seen PIAs scoped at the program or activity level where half of the program or activity (sometimes the riskier or more controversial part) is considered out of scope. These PIAs have been scoped too narrowly!</li></ul></p>",""
"page_step_2_2_q_2_2_15","ScopeThisPhase","title","Describe what is in scope for this phase:",""
"page_step_2_2_q_2_2_15","ScopeOtherPhases","title","Describe the scope of other phases (past or future):",""
"page_step_2_2_q_2_2_15","NotInScopePia","title","Describe what is not in scope of the PIAs and justify the decision to not include this information:",""
"page_step_2_2_q_2_2_15","ScopePia","title","Describe what is in scope:",""
"page_step_2_2_q_2_2_15","NotInScope","title","Describe what is not in scope and justify the decision to not include this information:",""
"page_step_3_1_q_3","page_step_3_1_q_3","title","Step 3 – Program or activity details",""
"page_step_3_1_q_3","","html","<section class='alert alert-info'><p>In STEP 2, you will be asked to provide some details about your program or activity. You will be asked about the population affected by the program or activity, how the institution(s) involved in the program or activity collect, use, and disclose personal information, etc.</p><p>The section that follows is structured around key privacy principles. They are based upon the Organization for Economic Co-operation and Development’s (OECD) Guidelines on the Protection of Privacy and Transborder Flows of Personal Data, which have shaped and largely underpin privacy and data protection legislation around the world. They provide a useful framework for your analysis.</p><p>Note: If you are developing a project that involves personal information, you must comply with the Privacy Act. Your PIA should clearly demonstrate how your initiative meets legal requirements as well as the policy requirements of the Government of Canada. References to law and policy requirements are provided throughout. After ensuring your compliance with law and policy, you should then work to further minimize your initiative’s intrusiveness.</p></section>",""
"page_step_3_1_q_3","","html","<section class='alert alert-info'><p>In STEP 3, you will be asked to provide some details about your program or activity. You will be asked about the population affected by the program or activity, how the institution(s) involved in the program or activity collect, use, and disclose personal information, etc. Where you are confident that the information being requested is not changing from your original PIA submission, you can click ‘Skip this question’</p><p>The section that follows is structured around key privacy principles. They are based upon the Organization for Economic Co-operation and Development’s (OECD) Guidelines on the Protection of Privacy and Transborder Flows of Personal Data, which have shaped and largely underpin privacy and data protection legislation around the world. They provide a useful framework for your analysis.</p><p>Note: If you are developing a project that involves personal information, you must comply with the Privacy Act. Your PIA should clearly demonstrate how your initiative meets legal requirements as well as the policy requirements of the Government of Canada. References to law and policy requirements are provided throughout. After ensuring your compliance with law and policy, you should then work to further minimize your initiative’s intrusiveness.</p></section>",""
"page_step_3_1_q_3_1","page_step_3_1_q_3_1","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1","","html","<section class='alert alert-info'><p>It may be useful to assess your program or activity in the context of its potential impact on our right to privacy, and other fundamental rights and values, including freedom and democracy. This assessment should include asking probing questions about the need for the program or activity, its effectiveness, whether its impacts are in proportion to its purported benefits and whether there are less privacy invasive alternatives. While these questions are essential for assessing a high-risk initiative, they are useful questions to ask for any project.</p><p><strong>Risk factors</strong></p><p>Note that the more of the following risk factors your program or activity includes, the higher its overall risk:</p><ul><li>involves large amount of personal information</li><li>involves sensitive personal information, such as financial or medical information, SIN or children’s information</li><li>context is sensitive</li><li>involves the personal information of many individuals</li><li>involves the personal information of one or more vulnerable populations</li><li>has a major impact on individuals (in other words, high stakes)</li><li>is long-term</li><li>involves using personal information for secondary purposes, sharing personal information outside of the institution, profiling or behavioural predictions, automated decision-making, systemic monitoring of individuals, collecting personal information without notice to or consent of the individual, or data matching (linking unconnected personal information)</li></ul></section>",""
"page_step_3_1_q_3_1_1_q_3_1_2","page_step_3_1_q_3_1_1_q_3_1_2","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1_1_q_3_1_2","WhyProgramNecessary","title","Please describe why this program or activity is necessary.",""
"page_step_3_1_q_3_1_1_q_3_1_2","WhyProgramNecessary","description","<p><p>Please ensure your response answers the following questions:</p><p><ul><li>What specific need does the program or activity meet?</li><li>Is your proposed collection, use or disclosure of personal information rationally connected to a pressing and substantial public goal? Note: Do not simply reiterate the institutional mandate, for example, “law enforcement” or “border control.”</li><li>Is each piece of personal information necessary to achieve the goal?</li></ul></p></p>",""
"page_step_3_1_q_3_1_1_q_3_1_2","DoesMeasureEffectiveness","title","Does your institution plan to measure the effectiveness of this program or activity?",""
"page_step_3_1_q_3_1_3","page_step_3_1_q_3_1_3","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1_3","HowMeasureEffectiveness","title","Please describe how the institution will measure the program or activity’s effectiveness.",""
"page_step_3_1_q_3_1_3","HowMeasureEffectiveness","description","<p><p>Please ensure your response answers the following questions:</p><ul><li>Was the program or activity carefully designed to achieve the goal in question?</li><li>Can your institution demonstrate that the program or activity is effective in meeting the stated goal?</li></ul></p>",""
"page_step_3_1_q_3_1_3","WhyNotMeasureEffectiveness","title","Please explain why your institution will not measure this program or activity’s effectiveness.",""
"page_step_3_1_q_3_1_4","page_step_3_1_q_3_1_4","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1_4","AssessProportionalityExplanation","title","Please explain how the intrusion on privacy caused by the program or activity is proportional to the benefit gained. How did you assess proportionality?",""
"page_step_3_1_q_3_1_4","AssessProportionalityExplanation","description","Note, the more severe the impact on privacy, the more pressing and substantial the public goal should be.",""
"page_step_3_1_q_3_1_5","page_step_3_1_q_3_1_5","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1_5","DidConsiderLessIntrusiveSolution","title","Did your institution consider any less privacy intrusive solutions for this program or activity?",""
"page_step_3_1_q_3_1_6","page_step_3_1_q_3_1_6","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1_6","DescriptionConsiderLessIntrusiveSolution","title","Please describe any less privacy intrusive solutions you considered.",""
"page_step_3_1_q_3_1_6","DescriptionConsiderLessIntrusiveSolution","description","<p><p>Please ensure your response answers the following questions:</p><ul><li>Is there empirical evidence that other, less privacy intrusive means will not achieve the goal of the program or activity?</li><li>Why was the given option selected?</li></ul><p>If you did not consider any less privacy intrusive solutions, please explain why.</p></p>",""
"page_step_3_1_q_3_1_6","WhyNotConsiderLessIntrusiveSolution","title","Please explain why your institution did not consider any less privacy intrusive solutions for this program or activity.",""
"page_step_3_1_q_3_1_7","page_step_3_1_q_3_1_7","title","3.1 – The Necessity, effectiveness, proportionality and minimal intrusiveness of the program or activity",""
"page_step_3_1_q_3_1_7","","html","<section class='alert alert-warning'><p><strong>Note on high-risk programs and activities</strong></p><p>If your initiative is likely to be high risk (see risk factors below) and you cannot explain how its proposed collection, use or disclosure of personal information is rationally connected to a pressing and substantial public goal, the initiative should not go forward. In this case, your institution should review the initiative’s objectives and revisit whether it indeed has the legal authority to proceed. You should demonstrate that your high-risk program or activity is necessary, effective, proportional and minimally intrusive. You should ensure high-risk programs or activities pass all steps of the test above before proceeding with their implementation. We recommend that you contact your institution’s team responsible for privacy. This group may include ATIP coordinators, privacy officers, policy analysts, senior privacy advisors, or legal.</p><p><strong>Risk factors</strong></p><p>Note that the more of the following risk factors your program or activity includes, the higher its overall risk:</p><ul><li>involves large amount of personal information</li><li>involves sensitive personal information, such as financial or medical information, SIN or children’s information</li><li>context is sensitive</li><li>involves the personal information of many individuals</li><li>involves the personal information of one or more vulnerable populations</li><li>has a major impact on individuals (in other words, high stakes)</li><li>is long-term</li><li>involves using personal information for secondary purposes, sharing personal information outside of the institution, profiling or behavioural predictions, automated decision-making, systemic monitoring of individuals, collecting personal information without notice to or consent of the individual, or data matching (linking unconnected personal information)</li></ul></section>",""
"page_step_3_1_q_3_1_7","ContactATIPQ317","title","Select",""
"page_step_3_1_q_3_1_7","ContactATIPQ317","choice","I would like to quit and contact my ATIP group. I would like to receive an email summary of my interaction with the e-Tool.",""
"page_step_3_1_q_3_1_7","ContactATIPQ317","choice","I have already discussed this program or activity with my ATIP group or senior officials, and am confident that a PIA needs to be conducted.",""
"page_step_3_1_q_3_1_7","UserEmailAddress317","title","Please provide your email address.",""
"page_step_3_1_q_3_1_7","","html","<section class='alert alert-info'><p>A summary will be send to the email address provided</p></section>",""
"page_step_3_2","page_step_3_2","title","3.2 – Accountability",""
"page_step_3_2","","html","<p><section class='alert alert-info'><p><ul><li><strong>Relevant legal requirement</strong>: <em>Privacy Act</em> <a title='s. 3.1' href='https://laws-lois.justice.gc.ca/eng/acts/P-21/page-1.html#h-4' target='_blank'>s. 3.1</a></li><li><strong>Relevant policy requirements</strong>: <a title='Policy on Privacy Protection' href='https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=18309' target='_blank'>Policy on Privacy Protection</a> and <a title='Directive on Privacy Practices' href='https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=12510' target='_blank'>Directive on Privacy Practices</a></li><li><strong>What accountability means</strong>: Put someone in charge of your institution’s handling of personal information and develop privacy policies, procedures and training.</li></ul></section></p>",""
"page_step_3_2_q_3_2_1","page_step_3_2_q_3_2_1","title","3.2 – Accountability",""
"page_step_3_2_q_3_2_1","IsHeadYourInstitutionResponsibleWithPA","title","Is the following individual responsible for your institution’s compliance with the <em>Privacy Act</em> and privacy best practices?",""
"page_step_3_2_q_3_2_1","IsHeadYourInstitutionResponsibleWithPA","description","<p><section class='alert alert-info'><p>Head of the government institution or delegate</p><p><strong>{HeadYourInstitutionFullname}</strong></p></section></p>",""
"page_step_3_2_q_3_2_1","ResponsibleComplianceWithPA","title","Who is responsible for your institution’s compliance with the <em>Privacy Act</em> and privacy best practices?",""
"page_step_3_2_q_3_2_1","ResponsibleComplianceWithPA","description","<p><p>Please provide the title of the individual. This individual is usually your institution’s ATIP coordinator, chief privacy officer, privacy management director, etc.</p></p>",""
"page_step_3_2_q_3_2_3","page_step_3_2_q_3_2_3","title","3.2 – Accountability",""
"page_step_3_2_q_3_2_3","ListPoliciesAndProcedures","title","Please list and briefly describe the policies and procedures that your institution has in place to protect privacy.",""
"page_step_3_2_q_3_2_3","ListPoliciesAndProcedures","description","<p><p>Some examples may include…</p></p>",""
"page_step_3_2_q_3_2_4_q_3_2_5","page_step_3_2_q_3_2_4_q_3_2_5","title","3.2 – Accountability",""
"page_step_3_2_q_3_2_4_q_3_2_5","DoesStaffReceivedTraining","title","Does your institution ensure that staff receive privacy-related training?",""
"page_step_3_2_q_3_2_4_q_3_2_5","DoesStaffReceivedTraining","description","<p><p>If some but not all of your staff receive privacy-related training, you should answer “Yes” to this question. You will be given an opportunity to describe the training offered, including who receives training.</p></p>",""
"page_step_3_2_q_3_2_4_q_3_2_5","StaffReceivedTrainingDescription","title","Please describe the privacy training that your staff receives.",""
"page_step_3_2_q_3_2_4_q_3_2_5","StaffReceivedTrainingDescription","description","<p><p>For example, who receives training, and at what frequency? Who does not receive training, and why are they exempt? What is the content of the training that staff receive?</p></p>",""
"page_step_3_2_q_3_2_6","page_step_3_2_q_3_2_6","title","3.2 – Accountability",""
"page_step_3_2_q_3_2_6","ProcessHandlingPrivacyComplaint","title","Does the institution have or intend to have a process for handling a privacy complaint or inquiry?",""
"page_step_3_2_q_3_2_6","ProcessHandlingPrivacyComplaint","description","Please note that you will have the opportunity later to discuss the risks and mitigation if you respond “No” to this question.",""
"page_step_3_2_q_3_2_6","ProcessHandlingPrivacyComplaint","choice","Yes, already in place",""
"page_step_3_2_q_3_2_6","ProcessHandlingPrivacyComplaint","choice","Yes, but not yet established",""
"page_step_3_2_q_3_2_6","ProcessHandlingPrivacyComplaint","choice","No","Non"
"page_step_3_2_q_3_2_6","ProcessHandlingPrivacyComplaintDescription","title","Please describe the process for handling a privacy complaint or inquiry.",""
"page_step_3_3","page_step_3_3","title","3.3 – Limiting collection",""
"page_step_3_3","","html","<p><section class='alert alert-info'><p><ul><li><strong>Relevant legal requirement</strong>: <em>Privacy Act</em> <a title='s. 4' href='https://laws-lois.justice.gc.ca/eng/acts/P-21/page-1.html#h-5' target='_blank'>s. 4</a></li><li><strong>Relevant policy requirements</strong>: <a title='Directive on Privacy Practices' href='https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=18309' target='_blank'>Directive on Privacy Practices</a> and <a title='Directive on Social Insurance Number' href='https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=13342' target='_blank'>Directive on Social Insurance Number</a></li><li><strong>What limiting collection means</strong>: Only collect personal information if you need to.</li></ul></section></p>",""
"page_step_3_3_1","page_step_3_3_1","title","3.3 – Limiting collection",""
"page_step_3_3_1","HasDataMinimization","title","Have you undertaken a data minimization exercise?",""
"page_step_3_3_1","HasDataMinimization","description","<p><p>This is to say, have you considered how to achieve the objectives of the program or activity while collecting the minimal amount of personal information? Have you systematically questioned your need for each piece or category of personal information?</p><p>Please note that you will have the opportunity to describe the purpose of collection for each personal information element and sub-element later; this question focuses on the data minimization exercise itself.</p></p>",""
"page_step_3_3_1","HasDataMinimization","choice","Yes",""
"page_step_3_3_1","HasDataMinimization","choice","Not yet, but plan to",""
"page_step_3_3_1","HasDataMinimization","choice","No","Non"
"page_step_3_3_1","DataMinimizationDetails","title","Please provide additional details about this exercise.",""
"page_step_3_3_1","DataMinimizationPlannedDetails","title","Please provide additional details about this exercise.",""
"page_step_3_3_2","page_step_3_3_2","title","3.3 – Limiting collection",""
"page_step_3_3_2","PersonalInformationCategory","title","Please detail each personal information element that your program or activity collects or creates by selecting the category of personal information and entering the exact personal information element(s) that you will be collecting in that category. Use “Other” to describe any personal information elements that do not fit the categories provided. You can select each category more than once if necessary to accurately reflect all of the sub-elements.",""
"page_step_3_3_2","PersonalInformationCategory","description","For example, if you are collecting address information, you may need to select “address” more than once, as you may need to type in “street number, street name, street type, postal code, city, province” as the personal information sub-elements to be collected.",""
"page_step_3_3_2","PersonalInformationCategory","confirmDeleteText","Are you sure you want to remove this item?",""
"page_step_3_3_3","page_step_3_3_3","title","3.3 – Limiting collection",""
"page_step_3_3_3","pnd_PersonalInformationCategory","title","Why do you need to collect or create each piece or category of personal information? What is the purpose?",""
"page_step_3_3_3","pnd_PersonalInformationCategory","template_item-title","Supplementary information",""
"page_step_3_3_3","pnd_PersonalInformationCategory","template_item-title","Personal information element",""
"page_step_3_3_4","page_step_3_3_4","title","3.3 – Limiting collection",""
"page_step_3_3_4","IsContextualSensitivities","title","Is the context in which the personal information is collected and used sensitive? In other words, does the personal information have “contextual sensitivities?”",""
"page_step_3_3_4","IsContextualSensitivities","description","<p><p>There is no “bright line” separation of what is, and is not, sensitive information. Certain categories of information (such as health or financial) will generally be considered sensitive, but even non-sensitive information can become sensitive depending on the circumstances.</p><p>An individual piece of information considered non-sensitive on its own, could become sensitive depending on what it is capable of revealing when combined with other personal information about the individual. For example, the names of employees on a team may not be considered sensitive, but that same list, if it identified employees having a specific illness would be considered sensitive based on the context.</p><p>Conversely, in certain circumstances, personal information generally considered sensitive may become less so where other related information is already in the public domain, depending on the purpose for which such information is being made public and the nature of the relationship between the parties involved. For example, an individual’s political affiliation would become less sensitive if that person decided to run for office for that political party.</p></p>",""
"page_step_3_3_4","ContextualSensitivitiesDetails","title","Please provide more details about the context in which the personal information is collected.",""
"page_step_3_3_4","ContextualSensitivitiesDetails","description","Please note that you will have the opportunity later to discuss the risks and mitigation related to the information that you are providing in response to this question.",""
"page_step_pre_3_3_5","page_step_pre_3_3_5","title","3.3 – Limiting collection",""
"page_step_pre_3_3_5","PersonalInformationPhysicalAndOrElectronicFormat","title","Will your institution be collecting any personal information in a physical or electronic format?",""
"page_step_pre_3_3_5","PersonalInformationPhysicalAndOrElectronicFormat","description","<p><p><strong>Physical format</strong> includes, but is not limited to:</p><ul><li>Paper records</li><li>Digitally on physical media storage (for example, USB drive, DVD)</li><li>Physical samples</li></ul></p><p><strong>Electronic format</strong> includes, but is not limited to:<ul><li>Information submitted online</li><li>Information received in a spreadsheet</li><li>Information received by email</li></ul></p>",""
"page_step_pre_3_3_5","PersonalInformationPhysicalAndOrElectronicFormat","choice","Physical",""
"page_step_pre_3_3_5","PersonalInformationPhysicalAndOrElectronicFormat","choice","Electronic",""
"page_step_pre_3_3_5","PersonalInformationPhysicalAndOrElectronicFormat","choice","Physical and Electronic",""
"page_step_3_3_5","page_step_3_3_5","title","3.3 – Limiting collection",""
"page_step_3_3_5","InformationPhysicalFormatDescription","title","Please describe your collection of personal information in physical format. (3.3.5B)",""
"page_step_3_3_5","InformationPhysicalFormatDescription","description","Please provide a detailed description that includes the personal information elements collected in this format and the method of collection. Please describe the collection schedule (when is information transferred – is it immediate, iterative, in a batch, etc.). Please note that this description refers to collection only. If this information is later modified to be stored in electronic format, you will have the opportunity to discuss this later. You will also have a chance later to discuss safeguards surrounding collection.",""
"page_step_3_3_5","IsPhysicalConvertedToElectronic","title","Will your institution convert or copy any personal information in a physical format to an electronic format? (3.3.5C)",""
"page_step_3_3_5","IsPhysicalConvertedToElectronic","description","<p><p>This includes, but is not limited to:</p><ul><li>Digitizing paper forms</li><li>Downloading information from physical media storage to electronic servers</li><li>Entering data collected physically into a spreadsheet</li></ul></p>",""
"page_step_3_3_5","InformationPhysicalConvertedCopyDescription","title","Please describe your conversion of personal information from a physical format to an electronic format. (3.3.5D)",""
"page_step_3_3_5","InformationPhysicalConvertedCopyDescription","description","The description does not necessarily need to be very detailed if the information is covered in your data flow diagram and other areas of the PIA. If that is the case, please give enough detail to give a “snapshot.” If information is purged after being copied, please indicate it.",""
"page_step_3_3_6","page_step_3_3_6","title","3.3 – Limiting collection",""
"page_step_3_3_6","PersonalInformationElectronicFormatDescription","title","Please describe your collection of personal information in electronic format. (3.3.6B)",""
"page_step_3_3_6","PersonalInformationElectronicFormatDescription","description","Please provide a detailed description that includes the personal information elements collected in this format and the method of collection.  Please describe the collection schedule (when is information transferred – is it immediate, iterative, in a batch, etc.). Please note that this description refers to collection only.  If this information is later modified to be stored in electronic format, you will have the opportunity to discuss this later. You will also have a chance later to discuss safeguards surrounding collection.",""
"page_step_3_3_6","IsElectronicConvertedToPhysical","title","Will your institution convert or copy any personal information in an electronic format to a physical format? (3.3.6C)",""
"page_step_3_3_6","IsElectronicConvertedToPhysical","description","<p><p>This includes, but is not limited to:</p><ul><li>Printing information that was collected online</li><li>Copying information onto physical media storage (for example, USB drive, DVD)</li></ul></p>",""
"page_step_3_3_6","IsInformationElectronicConvertedCopyDescription","title","Please describe your conversion of personal information from an electronic format to a physical format. (3.3.6D)",""
"page_step_3_3_6","IsInformationElectronicConvertedCopyDescription","description","The description does not necessarily need to be very detailed if the information is covered in your data flow diagram and other areas of the PIA. If that is the case, please give enough detail to give a “snapshot.” If information is purged after being copied, please indicate so.",""
"page_step_3_3_8a","page_step_3_3_8a","title","3.3 – Limiting collection",""
"page_step_3_3_8a","IsThereCollectNotIntended","title","Think now to how you collect personal information, in any format. Is there a chance that you could inadvertently collect personal information that you did not intend to collect? (3.3.8A)",""
"page_step_3_3_8a","IsThereCollectNotIntended","description","<p><p>Some examples of how this could occur:</p><ul><li>An individual types irrelevant personal information into an open text field on an online form</li><li>An individual provides irrelevant personal information by filling out a part of a form that does not apply to their application</li><li>One department provides another with a dataset for the purposes for data matching, and some entries will likely not result in a positive match</li></ul><p>Please note that by selecting “Yes”, you will have the opportunity later to discuss how you manage this inadvertent collection.</p></p>",""
"page_step_3_3_8a","DoesHavePoliciesProcedures","title","Does your institution have policies or procedures in place to manage the inadvertent collection of personal information, as described in the previous question?",""
"page_step_3_3_8a","DoesHavePoliciesProcedures","description","These could include automatic or manual purging of information, returning information to the affected individual(s), etc. These can also include measures taken to prevent inadvertent collection, such as instructions to individuals to avoid providing irrelevant personal information.",""
"page_step_3_3_8a","HavePoliciesProceduresDescription","title","Please describe the policies or procedures in place to manage the inadvertent collection of personal information",""
"page_step_3_4","page_step_3_4","title","3.4 – Direct collection and purpose identification",""
"page_step_3_4","","html","<p><section class='alert alert-info'><p><ul><li><strong>Relevant legal requirement</strong>: <em>Privacy Act</em> <a title='s. 4' href='https://laws-lois.justice.gc.ca/eng/acts/P-21/page-2.html#docCont' target='_blank'>s. 4</a></li><li><strong>Relevant policy requirements</strong>: <a title='Directive on Privacy Practices' href='https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=18309' target='_blank'>Directive on Privacy Practices</a></li><li><strong>What direct collection and purpose identification means</strong>: When you collect someone’s personal information, collect it directly from them whenever possible and tell them why you need it.</li></ul></section></p>",""
"page_step_3_4_1","page_step_3_4_1","title","3.4 – Direct collection and purpose identification",""
"page_step_3_4_1","IsDirectlyFromIndividual","title","Do you collect the personal information directly from the individual for the primary purpose of this program or activity? (3.4.1)",""
"page_step_3_4_2","page_step_3_4_2","title","3.4 – Direct collection and purpose identification",""
"page_step_3_4_2","WhereWhomInfoCollected","title","From where or whom is the personal information collected? Please select all that apply (3.4.2)",""
"page_step_3_4_2","WhereWhomInfoCollected","choice","Directly from the individual by the institution for a primary purpose other than this program or activity",""
"page_step_3_4_2","WhereWhomInfoCollected","choice","Disclosed to the institution by another federal government institution",""
"page_step_3_4_2","WhereWhomInfoCollected","choice","Disclosed to the institution by a provincial or territorial government",""
"page_step_3_4_2","WhereWhomInfoCollected","choice","Disclosed to the institution by a third party that is not a provincial, territorial, or federal government institution",""
"page_step_3_4_2","WhereWhomInfoCollected","choice","Indirectly (for example, from the internet or social media)",""
"page_step_3_4_2","WhereWhomInfoCollected","choice","Other",""
"page_step_3_4_2","WhereWhomInfoCollectedOtherDetails","title","Please type in your answer(s)",""
"page_step_3_4_3_and_3_4_4","page_step_3_4_3_and_3_4_4","title","3.4 – Direct collection and purpose identification",""
